year,stateabbr,statedesc,locationname,locationid,totalpopulation,indicator_count,indicator_completeness,health_burden_score,burden_rank,burden_percentile,burden_category,high_burden_flag,very_high_burden_flag,priority_flag
2023,IN,Indiana,Wabash,18169,30670,11,1.0,0.0180005020498548,1341.0,54.66847090663058,Moderate,False,False,False
2023,SC,South Carolina,Spartanburg,45083,356698,11,1.0,0.0174594655590172,1342.0,54.63464140730717,Moderate,False,False,False
2023,NM,New Mexico,Roosevelt,35041,18787,11,1.0,0.0172670216200118,1343.0,54.60081190798376,Moderate,False,False,False
2023,NC,North Carolina,Jackson,37099,44574,11,1.0,0.0169276294863855,1344.0,54.56698240866034,Moderate,False,False,False
2023,OK,Oklahoma,Tulsa,40143,682868,11,1.0,0.0164279232283686,1345.0,54.53315290933695,Moderate,False,False,False
2023,ID,Idaho,Gooding,16047,16061,11,1.0,0.015476646767805,1346.0,54.49932341001353,Moderate,False,False,False
2023,AR,Arkansas,Faulkner,5045,129951,11,1.0,0.015195347810741,1347.0,54.46549391069012,Moderate,False,False,False
2023,SC,South Carolina,Pickens,45077,135495,11,1.0,0.015002720662724,1348.0,54.43166441136671,Moderate,False,False,False
2023,VA,Virginia,Caroline,51033,32640,11,1.0,0.0133800213567109,1349.0,54.397834912043294,Moderate,False,False,False
2023,WI,Wisconsin,Rusk,55107,14143,11,1.0,0.0130433538779079,1350.0,54.3640054127199,Moderate,False,False,False
2023,WI,Wisconsin,Jackson,55053,20855,11,1.0,0.0130365749673891,1351.0,54.33017591339648,Moderate,False,False,False
2023,CA,California,Lake,6033,67878,11,1.0,0.012881399336575,1352.0,54.29634641407307,Moderate,False,False,False
2023,NE,Nebraska,Sioux,31165,1154,11,1.0,0.0116089527525954,1353.0,54.26251691474966,Moderate,False,False,False
2023,FL,Florida,Franklin,12037,12594,11,1.0,0.0106259801498628,1354.0,54.22868741542624,Moderate,False,False,False
2023,ME,Maine,Oxford,23017,59905,11,1.0,0.0097191859436218,1355.0,54.19485791610285,Moderate,False,False,False
2023,ID,Idaho,Benewah,16009,10369,11,1.0,0.0086379027946822,1356.0,54.16102841677943,Moderate,False,False,False
2023,ID,Idaho,Lewis,16061,3739,11,1.0,0.0083963306116141,1357.0,54.12719891745602,Moderate,False,False,False
2023,VA,Virginia,Surry,51181,6593,11,1.0,0.0062535712960762,1358.0,54.09336941813261,Moderate,False,False,False
2023,IN,Indiana,Kosciusko,18085,80364,11,1.0,0.0062479119128652,1359.0,54.05953991880919,Moderate,False,False,False
2023,IL,Illinois,Greene,17061,11543,11,1.0,0.0047451727708428,1360.0,54.0257104194858,Moderate,False,False,False
2023,KS,Kansas,Norton,20137,5330,11,1.0,0.0042040454019229,1361.0,53.99188092016238,Moderate,False,False,False
2023,TN,Tennessee,Maury,47119,110760,11,1.0,0.0041229932944811,1362.0,53.95805142083897,Moderate,False,False,False
2023,CO,Colorado,Baca,8009,3344,11,1.0,0.0037117421511642,1363.0,53.92422192151556,Moderate,False,False,False
2023,TX,Texas,Waller,48473,63553,11,1.0,0.0036042104578097,1364.0,53.89039242219216,Moderate,False,False,False
2023,AL,Alabama,St. Clair,1115,95552,11,1.0,0.0026950281759002,1365.0,53.85656292286875,Moderate,False,False,False
2023,OR,Oregon,Gilliam,41021,2026,11,1.0,0.0005474585720044,1366.0,53.82273342354533,Moderate,False,False,False
2023,MI,Michigan,Lenawee,26091,97520,11,1.0,-0.0004019835361088,1367.0,53.78890392422192,Moderate,False,False,False
2023,TX,Texas,Coryell,48099,84878,11,1.0,-0.0006714022629025,1368.0,53.75507442489851,Moderate,False,False,False
2023,MI,Michigan,Shiawassee,26155,68025,11,1.0,-0.0025152989887707,1369.0,53.72124492557511,Moderate,False,False,False
2023,VA,Virginia,Richmond,51760,229247,11,1.0,-0.002612261547047,1370.0,53.6874154262517,Moderate,False,False,False
2023,MO,Missouri,Perry,29157,18950,11,1.0,-0.0031971979394777,1371.0,53.65358592692828,Moderate,False,False,False
2023,KS,Kansas,Morton,20129,2580,11,1.0,-0.003221833835101,1372.0,53.61975642760487,Moderate,False,False,False
2023,NC,North Carolina,Perquimans,37143,13377,11,1.0,-0.0033654859259144,1373.0,53.58592692828146,Moderate,False,False,False
2023,ND,North Dakota,Mountrail,38061,9383,11,1.0,-0.0042223693801247,1374.0,53.55209742895806,Moderate,False,False,False
2023,WI,Wisconsin,Marquette,55077,15838,11,1.0,-0.004868987550912,1375.0,53.518267929634646,Moderate,False,False,False
2023,NV,Nevada,White Pine,32033,8522,11,1.0,-0.0053161079879226,1376.0,53.48443843031123,Moderate,False,False,False
2023,NY,New York,St. Lawrence,36089,106940,11,1.0,-0.0054624924272439,1377.0,53.45060893098782,Moderate,False,False,False
2023,KS,Kansas,Lyon,20111,32172,11,1.0,-0.0056681726867517,1378.0,53.41677943166441,Moderate,False,False,False
2023,VA,Virginia,Manassas Park,51685,16361,11,1.0,-0.0065769934022273,1379.0,53.382949932341006,Moderate,False,False,False
2023,GA,Georgia,Clarke,13059,129933,11,1.0,-0.0083445642647522,1380.0,53.3491204330176,Moderate,False,False,False
2023,WV,West Virginia,Monongalia,54061,107718,11,1.0,-0.0087764170846109,1381.0,53.31529093369418,Moderate,False,False,False
2023,MO,Missouri,Pulaski,29169,53812,11,1.0,-0.0092048405773414,1382.0,53.28146143437077,Moderate,False,False,False
2023,SC,South Carolina,Anderson,45007,213076,11,1.0,-0.0110484584922606,1383.0,53.24763193504736,Moderate,False,False,False
2023,IA,Iowa,Lucas,19117,8747,11,1.0,-0.0121890469806686,1384.0,53.21380243572396,Moderate,False,False,False
2023,NM,New Mexico,Do̱a Ana,35013,225210,11,1.0,-0.0151095888930658,1385.0,53.17997293640055,Moderate,False,False,False
2023,AL,Alabama,Autauga,1001,60342,11,1.0,-0.01534279265923,1386.0,53.14614343707713,Moderate,False,False,False
2023,IN,Indiana,Franklin,18047,23096,11,1.0,-0.0165247192970808,1387.0,53.11231393775372,Moderate,False,False,False
2023,VA,Virginia,Shenandoah,51171,45228,11,1.0,-0.0182392187081579,1388.0,53.07848443843031,Moderate,False,False,False
2023,IA,Iowa,Page,19145,15014,11,1.0,-0.018795453009763,1389.0,53.044654939106906,Moderate,False,False,False
2023,AR,Arkansas,Washington,5143,261549,11,1.0,-0.0188170509280091,1390.0,53.010825439783495,Moderate,False,False,False
2023,IL,Illinois,Fulton,17057,32541,11,1.0,-0.0198760147714429,1391.0,52.97699594046008,Moderate,False,False,False
2023,TX,Texas,Oldham,48359,1783,11,1.0,-0.0201819799465014,1392.0,52.94316644113667,Moderate,False,False,False
2023,MI,Michigan,Mason,26105,29159,11,1.0,-0.0210115700464372,1393.0,52.90933694181326,Moderate,False,False,False
2023,TX,Texas,Young,48503,18124,11,1.0,-0.0219974855240377,1394.0,52.875507442489855,Moderate,False,False,False
2023,FL,Florida,Gilchrist,12041,19587,11,1.0,-0.0220518510957462,1395.0,52.841677943166445,Moderate,False,False,False
2023,NC,North Carolina,Granville,37077,62192,11,1.0,-0.0229764827984257,1396.0,52.80784844384303,Moderate,False,False,False
2023,TX,Texas,Tom Green,48451,119057,11,1.0,-0.0233399871507164,1397.0,52.77401894451962,Moderate,False,False,False
2023,WV,West Virginia,Jefferson,54037,59787,11,1.0,-0.0242697195154083,1398.0,52.74018944519621,Moderate,False,False,False
2023,NC,North Carolina,Stanly,37167,65699,11,1.0,-0.0245009630193252,1399.0,52.706359945872805,Moderate,False,False,False
2023,TX,Texas,Medina,48325,54797,11,1.0,-0.0246930805171958,1400.0,52.6725304465494,Moderate,False,False,False
2023,IN,Indiana,Putnam,18133,37567,11,1.0,-0.0253952022071009,1401.0,52.63870094722598,Moderate,False,False,False
2023,KS,Kansas,Reno,20155,61497,11,1.0,-0.0262712493971993,1402.0,52.60487144790257,Moderate,False,False,False
2023,VA,Virginia,Waynesboro,51820,23182,11,1.0,-0.0273532640393824,1403.0,52.57104194857916,Moderate,False,False,False
2023,MI,Michigan,Berrien,26021,152261,11,1.0,-0.0278596947253024,1404.0,52.53721244925576,Moderate,False,False,False
2023,OK,Oklahoma,Grady,40051,57375,11,1.0,-0.0283860687667822,1405.0,52.503382949932345,Moderate,False,False,False
2023,CA,California,Lassen,6035,28861,11,1.0,-0.0296627772949976,1406.0,52.46955345060893,Moderate,False,False,False
2023,TN,Tennessee,Knox,47093,500669,11,1.0,-0.0299974709752406,1407.0,52.43572395128552,Moderate,False,False,False
2023,NC,North Carolina,Yancey,37199,18938,11,1.0,-0.0302712341507207,1408.0,52.40189445196211,Moderate,False,False,False
2023,ID,Idaho,Shoshone,16079,14026,11,1.0,-0.0304257713786588,1409.0,52.368064952638704,Moderate,False,False,False
2023,KS,Kansas,Rawlins,20153,2463,11,1.0,-0.0313961978168237,1410.0,52.334235453315294,Moderate,False,False,False
2023,WI,Wisconsin,Milwaukee,55079,916205,11,1.0,-0.0318386496369505,1411.0,52.30040595399188,Moderate,False,False,False
2023,KS,Kansas,Greenwood,20073,5870,11,1.0,-0.0324130727184105,1412.0,52.26657645466847,Moderate,False,False,False
2023,AL,Alabama,Elmore,1051,90441,11,1.0,-0.0326105865418222,1413.0,52.23274695534506,Moderate,False,False,False
2023,TX,Texas,Hutchinson,48233,20033,11,1.0,-0.0329056600105015,1414.0,52.19891745602165,Moderate,False,False,False
2023,OR,Oregon,Marion,41047,346741,11,1.0,-0.0331039292481212,1415.0,52.16508795669824,Moderate,False,False,False
2023,NC,North Carolina,Stokes,37169,45532,11,1.0,-0.0340263756532789,1416.0,52.13125845737483,Moderate,False,False,False
2023,NC,North Carolina,Davidson,37057,174804,11,1.0,-0.0340508009768527,1417.0,52.09742895805142,Moderate,False,False,False
2023,OR,Oregon,Linn,41043,131496,11,1.0,-0.0346690407284219,1418.0,52.063599458728014,Moderate,False,False,False
2023,LA,Louisiana,St. Charles,22089,50620,11,1.0,-0.0347810094734279,1419.0,52.02976995940461,Moderate,False,False,False
2023,IN,Indiana,Wells,18179,28555,11,1.0,-0.0350027852319762,1420.0,51.9959404600812,Moderate,False,False,False
2023,TX,Texas,Wood,48499,47921,11,1.0,-0.0355625604097347,1421.0,51.96211096075778,Moderate,False,False,False
2023,OH,Ohio,Van Wert,39161,28704,11,1.0,-0.0360555889444978,1422.0,51.928281461434366,Moderate,False,False,False
2023,TX,Texas,Colorado,48089,21117,11,1.0,-0.0364860521225742,1423.0,51.89445196211096,Moderate,False,False,False
2023,OK,Oklahoma,Kingfisher,40073,15481,11,1.0,-0.0366003213476205,1424.0,51.86062246278755,Moderate,False,False,False
2023,LA,Louisiana,Lafayette,22055,249750,11,1.0,-0.0370799674812286,1425.0,51.82679296346414,Moderate,False,False,False
2023,MD,Maryland,Washington,24043,155813,11,1.0,-0.0375202204492775,1426.0,51.792963464140726,Moderate,False,False,False
2023,TN,Tennessee,Sumner,47165,207994,11,1.0,-0.0377160825357098,1427.0,51.75913396481732,Moderate,False,False,False
2023,MT,Montana,Golden Valley,30037,835,11,1.0,-0.0392909703225338,1428.0,51.72530446549391,Moderate,False,False,False
2023,TX,Texas,Smith,48423,245209,11,1.0,-0.0395514369157292,1429.0,51.6914749661705,Moderate,False,False,False
2023,OH,Ohio,Wayne,39169,116510,11,1.0,-0.0405879183263131,1430.0,51.65764546684709,Moderate,False,False,False
2023,MA,Massachusetts,Hampden,25013,460291,11,1.0,-0.0421086598995871,1431.0,51.62381596752368,Moderate,False,False,False
2023,OR,Oregon,Umatilla,41059,80053,11,1.0,-0.0431728615498671,1432.0,51.589986468200266,Moderate,False,False,False
2023,MI,Michigan,Manistee,26101,25562,11,1.0,-0.0437199945879457,1433.0,51.55615696887686,Moderate,False,False,False
2023,MI,Michigan,Cass,26027,51642,11,1.0,-0.0437819935879702,1434.0,51.52232746955345,Moderate,False,False,False
2023,OH,Ohio,Seneca,39147,54527,11,1.0,-0.0451966142821201,1435.0,51.48849797023004,Moderate,False,False,False
2023,WA,Washington,Grays Harbor,53027,77290,11,1.0,-0.046456591824347,1436.0,51.45466847090663,Moderate,False,False,False
2023,CA,California,Tehama,6103,64896,11,1.0,-0.047135256308116,1437.0,51.420838971583215,Moderate,False,False,False
2023,OH,Ohio,Champaign,39021,38845,11,1.0,-0.0477321859931909,1438.0,51.38700947225981,Moderate,False,False,False
2023,NC,North Carolina,Avery,37011,17561,11,1.0,-0.0478473960461585,1439.0,51.3531799729364,Moderate,False,False,False
2023,NC,North Carolina,Cherokee,37039,29959,11,1.0,-0.0488638426674982,1440.0,51.31935047361299,Moderate,False,False,False
2023,NC,North Carolina,Ashe,37009,27063,11,1.0,-0.0495824255541143,1441.0,51.285520974289575,Moderate,False,False,False
2023,KS,Kansas,Bourbon,20011,14408,11,1.0,-0.0505688464960011,1442.0,51.251691474966165,Moderate,False,False,False
2023,AR,Arkansas,Grant,5053,18383,11,1.0,-0.050966973893572,1443.0,51.21786197564276,Moderate,False,False,False
2023,AL,Alabama,Lee,1081,183215,11,1.0,-0.0530136279612638,1444.0,51.18403247631935,Moderate,False,False,False
2023,MO,Missouri,Callaway,29027,44731,11,1.0,-0.0530244484978041,1445.0,51.15020297699594,Moderate,False,False,False
2023,KS,Kansas,Cowley,20035,34157,11,1.0,-0.0531065940583626,1446.0,51.116373477672525,Moderate,False,False,False
2023,AL,Alabama,Lauderdale,1077,96814,11,1.0,-0.0540950302303807,1447.0,51.08254397834912,Moderate,False,False,False
2023,MO,Missouri,Clinton,29049,21548,11,1.0,-0.0545147085106782,1448.0,51.04871447902571,Moderate,False,False,False
2023,ID,Idaho,Washington,16087,11425,11,1.0,-0.055720591071024,1449.0,51.0148849797023,Moderate,False,False,False
2023,TX,Texas,Cooke,48097,43782,11,1.0,-0.0560821211085063,1450.0,50.98105548037889,Moderate,False,False,False
2023,NM,New Mexico,San Miguel,35047,26668,11,1.0,-0.0567086748437645,1451.0,50.94722598105548,Moderate,False,False,False
2023,FL,Florida,Baker,12003,28368,11,1.0,-0.0574885882597782,1452.0,50.91339648173207,Moderate,False,False,False
2023,MD,Maryland,Wicomico,24045,104800,11,1.0,-0.0576009593573807,1453.0,50.87956698240866,Moderate,False,False,False
2023,IA,Iowa,Decatur,19053,7665,11,1.0,-0.0591606408609191,1454.0,50.84573748308525,Moderate,False,False,False
2023,OR,Oregon,Coos,41011,64212,11,1.0,-0.0600735170726125,1455.0,50.81190798376184,Moderate,False,False,False
2023,MO,Missouri,Ste. Genevieve,29186,18642,11,1.0,-0.0604426802301747,1456.0,50.77807848443842,Moderate,False,False,False
2023,TX,Texas,Martin,48317,5216,11,1.0,-0.0621768896141477,1457.0,50.74424898511503,Moderate,False,False,False
2023,CA,California,Modoc,6049,8500,11,1.0,-0.0627289655896164,1458.0,50.71041948579161,Moderate,False,False,False
2023,NM,New Mexico,Valencia,35061,79141,11,1.0,-0.0627292505103854,1459.0,50.6765899864682,Moderate,False,False,False
2023,IA,Iowa,Franklin,19069,9875,11,1.0,-0.0631415590858114,1460.0,50.64276048714479,Moderate,False,False,False
2023,OR,Oregon,Wasco,41065,26333,11,1.0,-0.0636777120672875,1461.0,50.608930987821374,Moderate,False,False,False
2023,FL,Florida,Marion,12083,409959,11,1.0,-0.0646108044639864,1462.0,50.57510148849798,Moderate,False,False,False
2023,TX,Texas,Bexar,48029,2087679,11,1.0,-0.0657291360256019,1463.0,50.54127198917456,Moderate,False,False,False
2023,MO,Missouri,Howard,29089,10101,11,1.0,-0.0667382862207763,1464.0,50.50744248985115,Moderate,False,False,False
2023,AK,Alaska,Yakutat,2282,687,11,1.0,-0.0671112371040979,1465.0,50.47361299052774,Moderate,False,False,False
2023,MO,Missouri,Macon,29121,15161,11,1.0,-0.0691632336922743,1466.0,50.43978349120432,Moderate,False,False,False
2023,ND,North Dakota,Towner,38095,2030,11,1.0,-0.0694552778458069,1467.0,50.40595399188093,Moderate,False,False,False
2023,TX,Texas,Calhoun,48057,19696,11,1.0,-0.0697508392710622,1468.0,50.37212449255751,Moderate,False,False,False
2023,VA,Virginia,Dinwiddie,51053,28343,11,1.0,-0.0701970025906061,1469.0,50.3382949932341,Moderate,False,False,False
2023,MO,Missouri,Johnson,29101,54962,11,1.0,-0.0701975311889168,1470.0,50.30446549391069,Moderate,False,False,False
2023,AZ,Arizona,Santa Cruz,4023,49158,11,1.0,-0.0702928678826093,1471.0,50.27063599458727,Moderate,False,False,False
2023,MO,Missouri,Lincoln,29113,64699,11,1.0,-0.0703448764982835,1472.0,50.23680649526388,Moderate,False,False,False
2023,IA,Iowa,Osceola,19143,5978,11,1.0,-0.0705464678825478,1473.0,50.20297699594046,Moderate,False,False,False
2023,IL,Illinois,Randolph,17157,29815,11,1.0,-0.0731117618624669,1474.0,50.16914749661705,Moderate,False,False,False
2023,IA,Iowa,Clayton,19043,16969,11,1.0,-0.0734048910032129,1475.0,50.13531799729364,Moderate,False,False,False
2023,MO,Missouri,Cooper,29053,16947,11,1.0,-0.0738632481750691,1476.0,50.10148849797022,Moderate,False,False,False
2023,MI,Michigan,Ionia,26067,66262,11,1.0,-0.0742340750357543,1477.0,50.06765899864683,Moderate,False,False,False
2023,GA,Georgia,Camden,13039,58118,11,1.0,-0.0750069168845104,1478.0,50.03382949932341,Moderate,False,False,False
2023,TX,Texas,Motley,48345,1020,11,1.0,-0.0750084253565916,1479.0,50.0,Moderate,False,False,False
2023,IN,Indiana,Ohio,18115,6004,11,1.0,-0.0760522400155002,1480.0,49.96617050067659,Moderate,False,False,False
2023,KS,Kansas,Brown,20013,9250,11,1.0,-0.0766111192781929,1481.0,49.93234100135318,Moderate,False,False,False
2023,NE,Nebraska,Kimball,31105,3289,11,1.0,-0.0779580345779993,1482.0,49.89851150202977,Moderate,False,False,False
2023,VA,Virginia,Prince George,51149,42871,11,1.0,-0.0796411495100554,1483.0,49.86468200270636,Moderate,False,False,False
2023,KS,Kansas,Barton,20009,24899,11,1.0,-0.0804734867015035,1484.0,49.83085250338295,Moderate,False,False,False
2023,TX,Texas,Erath,48143,44195,11,1.0,-0.0805472554259312,1485.0,49.79702300405954,Moderate,False,False,False
2023,IL,Illinois,Macon,17115,100591,11,1.0,-0.080834651355397,1486.0,49.76319350473613,Moderate,False,False,False
2023,TX,Texas,Lubbock,48303,320940,11,1.0,-0.081689866290341,1487.0,49.72936400541272,Moderate,False,False,False
2023,IL,Illinois,Wabash,17185,10942,11,1.0,-0.0823976348439052,1488.0,49.69553450608931,Moderate,False,False,False
2023,NV,Nevada,Elko,32007,54293,11,1.0,-0.0832166904631742,1489.0,49.6617050067659,Moderate,False,False,False
2023,KS,Kansas,Chase,20017,2579,11,1.0,-0.0832332002070434,1490.0,49.62787550744249,Moderate,False,False,False
2023,NC,North Carolina,Macon,37113,38412,11,1.0,-0.0837024704562342,1491.0,49.59404600811908,Moderate,False,False,False
2023,KS,Kansas,Republic,20157,4627,11,1.0,-0.0843128919243027,1492.0,49.56021650879567,Moderate,False,False,False
2023,ME,Maine,Franklin,23007,30828,11,1.0,-0.0856527663402305,1493.0,49.52638700947226,Moderate,False,False,False
2023,IN,Indiana,Decatur,18031,26399,11,1.0,-0.0861412355411222,1494.0,49.49255751014885,Moderate,False,False,False
2023,VA,Virginia,Southampton,51175,17975,11,1.0,-0.0863263789661932,1495.0,49.45872801082544,Moderate,False,False,False
2023,MN,Minnesota,Beltrami,27007,46718,11,1.0,-0.0865450979182344,1496.0,49.42489851150203,Moderate,False,False,False
2023,OH,Ohio,Erie,39043,74035,11,1.0,-0.0867552583213569,1497.0,49.39106901217862,Moderate,False,False,False
2023,IA,Iowa,Tama,19171,16833,11,1.0,-0.0868495920259488,1498.0,49.35723951285521,Moderate,False,False,False
2023,TX,Texas,Brazos,48041,244703,11,1.0,-0.0883441131570752,1499.0,49.3234100135318,Moderate,False,False,False
2023,WA,Washington,Grant,53025,102678,11,1.0,-0.0886258433070347,1500.0,49.28958051420839,Moderate,False,False,False
2023,IL,Illinois,Jefferson,17081,36320,11,1.0,-0.0888290852008869,1501.0,49.25575101488498,Moderate,False,False,False
2023,TX,Texas,Hardin,48199,58261,11,1.0,-0.0891549808281853,1502.0,49.22192151556157,Moderate,False,False,False
2023,GA,Georgia,Glynn,13127,86172,11,1.0,-0.0898925437943697,1503.0,49.18809201623816,Moderate,False,False,False
2023,KS,Kansas,Neosho,20133,15420,11,1.0,-0.0906859606548828,1504.0,49.15426251691475,Moderate,False,False,False
2023,LA,Louisiana,Ascension,22005,131632,11,1.0,-0.0911587044692266,1505.0,49.12043301759134,Moderate,False,False,False
2023,IL,Illinois,McDonough,17109,26839,11,1.0,-0.0914806433566777,1506.0,49.08660351826793,Moderate,False,False,False
2023,AK,Alaska,Hoonah-Angoon,2105,2262,11,1.0,-0.0921096067339745,1507.0,49.05277401894452,Moderate,False,False,False
2023,IA,Iowa,Keokuk,19107,9914,11,1.0,-0.0922193158831211,1508.0,49.01894451962111,Moderate,False,False,False
2023,SC,South Carolina,Kershaw,45055,69905,11,1.0,-0.092553558910368,1509.0,48.9851150202977,Moderate,False,False,False
2023,IL,Illinois,Edgar,17045,16334,11,1.0,-0.0933136383680499,1510.0,48.95128552097429,Moderate,False,False,False
2023,VA,Virginia,Giles,51071,16457,11,1.0,-0.0934745551769788,1511.0,48.91745602165088,Moderate,False,False,False
2023,GA,Georgia,Oglethorpe,13221,15754,11,1.0,-0.0941030005336795,1512.0,48.88362652232747,Moderate,False,False,False
2023,FL,Florida,Escambia,12033,326928,11,1.0,-0.0952372196899667,1513.0,48.84979702300406,Moderate,False,False,False
2023,IA,Iowa,Cass,19029,13130,11,1.0,-0.0955586331536644,1514.0,48.81596752368065,Moderate,False,False,False
2023,MN,Minnesota,Todd,27153,25667,11,1.0,-0.0969880201347056,1515.0,48.78213802435724,Moderate,False,False,False
2023,MI,Michigan,St. Clair,26147,159874,11,1.0,-0.0986587657313066,1516.0,48.74830852503383,Moderate,False,False,False
2023,IL,Illinois,Coles,17029,46060,11,1.0,-0.099810440920861,1517.0,48.714479025710425,Moderate,False,False,False
2023,CA,California,Stanislaus,6099,551430,11,1.0,-0.1017757787735222,1518.0,48.68064952638701,Moderate,False,False,False
2023,TX,Texas,Dallas,48113,2606358,11,1.0,-0.1032890023339854,1519.0,48.6468200270636,Moderate,False,False,False
2023,OK,Oklahoma,Logan,40083,53029,11,1.0,-0.1038642320092715,1520.0,48.61299052774019,Moderate,False,False,False
2023,OH,Ohio,Lorain,39093,317910,11,1.0,-0.1059299606362068,1521.0,48.57916102841678,Moderate,False,False,False
2023,ID,Idaho,Madison,16065,54547,11,1.0,-0.1068514840916056,1522.0,48.545331529093374,Moderate,False,False,False
2023,MI,Michigan,Bay,26017,102500,11,1.0,-0.1069403913179395,1523.0,48.51150202976996,Moderate,False,False,False
2023,TX,Texas,Kaufman,48257,185690,11,1.0,-0.1076220111755136,1524.0,48.47767253044655,Moderate,False,False,False
2023,MT,Montana,Sanders,30089,13684,11,1.0,-0.1080622331135729,1525.0,48.44384303112314,Moderate,False,False,False
2023,WI,Wisconsin,Grant,55043,51409,11,1.0,-0.1085537732302118,1526.0,48.41001353179973,Moderate,False,False,False
2023,ID,Idaho,Power,16077,8253,11,1.0,-0.1086284698726674,1527.0,48.37618403247632,Moderate,False,False,False
2023,IL,Illinois,Kankakee,17091,105940,11,1.0,-0.1088097689856194,1528.0,48.34235453315291,Moderate,False,False,False
2023,TN,Tennessee,Davidson,47037,712334,11,1.0,-0.1089700915003121,1529.0,48.3085250338295,Moderate,False,False,False
2023,TX,Texas,Bosque,48035,18996,11,1.0,-0.1110074519874598,1530.0,48.27469553450609,Moderate,False,False,False
2023,NC,North Carolina,Pasquotank,37139,41444,11,1.0,-0.1111454454314852,1531.0,48.24086603518268,Moderate,False,False,False
2023,IA,Iowa,Wayne,19185,6557,11,1.0,-0.1113132273443724,1532.0,48.20703653585928,Moderate,False,False,False
2023,AZ,Arizona,Graham,4009,39525,11,1.0,-0.1125407148905093,1533.0,48.17320703653586,Moderate,False,False,False
2023,TX,Texas,Schleicher,48413,2391,11,1.0,-0.1142940617804257,1534.0,48.13937753721245,Moderate,False,False,False
2023,NC,North Carolina,Watauga,37189,54748,11,1.0,-0.1148566415732759,1535.0,48.10554803788904,Moderate,False,False,False
2023,TX,Texas,Burleson,48051,19475,11,1.0,-0.1152907346401898,1536.0,48.07171853856563,Moderate,False,False,False
2023,NV,Nevada,Churchill,32001,25803,11,1.0,-0.1158252272389799,1537.0,48.03788903924222,Moderate,False,False,False
2023,KS,Kansas,Lincoln,20105,2920,11,1.0,-0.1164234389883108,1538.0,48.004059539918806,Moderate,False,False,False
2023,MO,Missouri,Franklin,29071,106404,11,1.0,-0.1169168328025602,1539.0,47.9702300405954,Moderate,False,False,False
2023,IL,Illinois,Stephenson,17177,43105,11,1.0,-0.1174912193136228,1540.0,47.93640054127199,Moderate,False,False,False
2023,WI,Wisconsin,Green Lake,55047,19344,11,1.0,-0.1176534546125624,1541.0,47.902571041948576,Moderate,False,False,False
2023,NC,North Carolina,Graham,37075,8052,11,1.0,-0.1181851404154053,1542.0,47.86874154262517,Moderate,False,False,False
2023,MS,Mississippi,Hancock,28045,46159,11,1.0,-0.1221511895312786,1543.0,47.83491204330176,Moderate,False,False,False
2023,GA,Georgia,Habersham,13137,48757,11,1.0,-0.1225908906023724,1544.0,47.80108254397835,Moderate,False,False,False
2023,MD,Maryland,Cecil,24015,105672,11,1.0,-0.1231748698316963,1545.0,47.767253044654936,Moderate,False,False,False
2023,OH,Ohio,Knox,39083,63320,11,1.0,-0.1234099477427948,1546.0,47.733423545331526,Moderate,False,False,False
2023,MN,Minnesota,Pine,27115,30197,11,1.0,-0.1239235054641274,1547.0,47.69959404600812,Moderate,False,False,False
2023,ND,North Dakota,Grant,38037,2215,11,1.0,-0.1254601533738271,1548.0,47.66576454668471,Moderate,False,False,False
2023,TX,Texas,Lampasas,48281,23262,11,1.0,-0.1255075088828018,1549.0,47.6319350473613,Moderate,False,False,False
2023,TN,Tennessee,Rutherford,47149,367101,11,1.0,-0.1263422032990994,1550.0,47.598105548037886,Moderate,False,False,False
2023,OH,Ohio,Butler,39017,393043,11,1.0,-0.1272459635898916,1551.0,47.56427604871448,Moderate,False,False,False
2023,IN,Indiana,Allen,18003,394545,11,1.0,-0.1274940769556085,1552.0,47.53044654939107,Moderate,False,False,False
2023,VT,Vermont,Essex,50009,6010,11,1.0,-0.1286639700689895,1553.0,47.496617050067655,Moderate,False,False,False
2023,KS,Kansas,Kearny,20093,3823,11,1.0,-0.1291791273085429,1554.0,47.46278755074425,Moderate,False,False,False
2023,VA,Virginia,Lancaster,51103,10859,11,1.0,-0.1296533449982597,1555.0,47.42895805142084,Moderate,False,False,False
2023,KS,Kansas,Cloud,20029,8854,11,1.0,-0.1296806263075409,1556.0,47.39512855209743,Moderate,False,False,False
2023,IN,Indiana,Harrison,18061,40006,11,1.0,-0.1317424888199738,1557.0,47.36129905277402,Moderate,False,False,False
2023,WA,Washington,Okanogan,53047,43712,11,1.0,-0.1319344690637066,1558.0,47.327469553450605,Moderate,False,False,False
2023,SD,South Dakota,Fall River,46047,7393,11,1.0,-0.1319878681004677,1559.0,47.2936400541272,Moderate,False,False,False
2023,WY,Wyoming,Niobrara,56027,2354,11,1.0,-0.1322277381963656,1560.0,47.259810554803785,Moderate,False,False,False
2023,GA,Georgia,Walton,13297,106702,11,1.0,-0.1324585627829677,1561.0,47.22598105548038,Moderate,False,False,False
2023,VA,Virginia,Pulaski,51155,33655,11,1.0,-0.1335681911175182,1562.0,47.19215155615697,Moderate,False,False,False
2023,TX,Texas,Harris,48201,4835125,11,1.0,-0.1346990272809793,1563.0,47.15832205683356,Moderate,False,False,False
2023,IL,Illinois,Morgan,17137,32140,11,1.0,-0.1354657137737908,1564.0,47.12449255751015,Moderate,False,False,False
